"dot(grad,param)","dot(grad[n-10], grad[n])","dot(grad[n-11], grad[n])","dot(grad[n-12], grad[n])","dot(grad[n-13], grad[n])","dot(grad[n-14], grad[n])","dot(grad[n-15], grad[n])","dot(grad[n-16], grad[n])","dot(grad[n-17], grad[n])","dot(grad[n-18], grad[n])","dot(grad[n-19], grad[n])","dot(grad[n-1], grad[n])","dot(grad[n-20], grad[n])","dot(grad[n-2], grad[n])","dot(grad[n-3], grad[n])","dot(grad[n-4], grad[n])","dot(grad[n-5], grad[n])","dot(grad[n-6], grad[n])","dot(grad[n-7], grad[n])","dot(grad[n-8], grad[n])","dot(grad[n-9], grad[n])","dot(step[n-10], step[n])","dot(step[n-11], step[n])","dot(step[n-12], step[n])","dot(step[n-13], step[n])","dot(step[n-14], step[n])","dot(step[n-15], step[n])","dot(step[n-16], step[n])","dot(step[n-17], step[n])","dot(step[n-18], step[n])","dot(step[n-19], step[n])","dot(step[n-1], step[n])","dot(step[n-20], step[n])","dot(step[n-2], step[n])","dot(step[n-3], step[n])","dot(step[n-4], step[n])","dot(step[n-5], step[n])","dot(step[n-6], step[n])","dot(step[n-7], step[n])","dot(step[n-8], step[n])","dot(step[n-9], step[n])",epoch,grad_norm,learning_rate,param_norm,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-1,,,,,,0.07822968065738678,,,,,,
0.8514647483825684,,,,,,,,,,,539.5328369140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.898160934448242,0.0027934859972447157,25.56258773803711,0,0.06955266743898392,,,,,,0.08294451236724854,2.7775797843933105,,,,
-0.22149887681007385,,,,,,,,,,,223.94110107421875,,227.25827026367188,,,,,,,,,,,,,,,,,,8.86976886249613e-06,,,,,,,,,,1,13.446981430053711,1.4178610399540048e-05,25.56258773803711,1,0.00019066095410380512,,,,,,0.47580623626708984,1.668049693107605,,,,
-0.24209101498126984,,,,,,,,,,,142.46359252929688,,230.3381805419922,234.3666229248047,,,,,,,,,,,,,,,,,2.8119792716552183e-08,,8.95747962204041e-06,,,,,,,,1,13.81806755065918,1.3921177014708519e-05,25.56258773803711,2,0.00019236464868299663,,,,,,0.47054433822631836,1.647426724433899,,,,
-0.2109377086162567,,,,,,,,,,,142.09075927734375,,138.56576538085938,226.00790405273438,229.3656005859375,,,,,,,,,,,,,,,,2.8358726922306232e-08,,2.8166585508415665e-08,9.05133674677927e-06,,,,,,,1,13.47607421875,1.4336492313304916e-05,25.56258773803711,3,0.00019320113642606884,,,,,,0.4405743479728699,1.6803311109542847,,,,
-0.24673330783843994,,,,,,,,,,,136.60824584960938,,136.84130859375,133.98326110839844,222.80224609375,226.40859985351562,,,,,,,,,,,,,,,2.7138243652302663e-08,,2.639679053118016e-08,2.6323498047986504e-08,8.624331712780986e-06,,,,,,1,13.267507553100586,1.3856682016921695e-05,25.56258773803711,4,0.0001838450407376513,,,,,,0.48069530725479126,1.6421399116516113,,,,
-0.21888360381126404,,,,,,,,,,,135.1226806640625,,138.24319458007812,139.9188690185547,139.23507690429688,222.54812622070312,227.37863159179688,,,,,,,,,,,,,,2.6532152475056137e-08,,2.8084924608151596e-08,2.7601700480772706e-08,2.7974767391469868e-08,8.809605787973851e-06,,,,,1,13.42917537689209,1.4170533177093603e-05,25.56258773803711,5,0.00019029949908144772,,,,,,0.4520595669746399,1.6674141883850098,,,,
-0.17987018823623657,,,,,,,,,,,144.71778869628906,,141.30638122558594,145.40049743652344,146.46466064453125,145.2130584716797,227.73373413085938,232.692626953125,,,,,,,,,,,,,3.0195792533049826e-08,,2.883099980977022e-08,3.0693673380710607e-08,3.002247694894322e-08,3.0316343213598884e-08,9.367238817503676e-06,,,,1,14.091212272644043,1.4724434549862053e-05,25.56258773803711,6,0.0002074863004963845,,,,,,0.4557651877403259,1.7093901634216309,,,,
-0.24869300425052643,,,,,,,,,,,146.3997344970703,,138.4579315185547,135.4757843017578,141.3201446533203,143.51161193847656,139.4447784423828,222.4893798828125,227.08680725097656,,,,,,,,,,,,2.983015079394136e-08,,2.7150553805199706e-08,2.597748505195341e-08,2.803666454553877e-08,2.7646301248296368e-08,2.7359753573819035e-08,8.60064392327331e-06,,,1,13.585322380065918,1.3838036466040649e-05,25.56258773803711,7,0.0001879962655948475,,,,,,0.43755683302879333,1.6406025886535645,,,,
-0.21647018194198608,,,,,,,,,,,142.98292541503906,,149.45742797851562,141.39903259277344,137.14608764648438,140.67308044433594,143.11465454101562,141.66526794433594,225.74635314941406,230.66165161132812,,,,,,,,,,,2.793747100326982e-08,,3.1072882933358414e-08,2.829161793727053e-08,2.6833028243800072e-08,2.84762258218052e-08,2.8131065477055017e-08,2.8361199611026677e-08,8.904186870495323e-06,,1,13.653937339782715,1.4119746992946602e-05,25.56258773803711,8,0.00019279116531834006,,,,,,0.4586949646472931,1.663400411605835,,,,
