"dot(grad,param)","dot(grad[n-10], grad[n])","dot(grad[n-11], grad[n])","dot(grad[n-12], grad[n])","dot(grad[n-13], grad[n])","dot(grad[n-14], grad[n])","dot(grad[n-15], grad[n])","dot(grad[n-16], grad[n])","dot(grad[n-17], grad[n])","dot(grad[n-18], grad[n])","dot(grad[n-19], grad[n])","dot(grad[n-1], grad[n])","dot(grad[n-20], grad[n])","dot(grad[n-2], grad[n])","dot(grad[n-3], grad[n])","dot(grad[n-4], grad[n])","dot(grad[n-5], grad[n])","dot(grad[n-6], grad[n])","dot(grad[n-7], grad[n])","dot(grad[n-8], grad[n])","dot(grad[n-9], grad[n])","dot(step[n-10], step[n])","dot(step[n-11], step[n])","dot(step[n-12], step[n])","dot(step[n-13], step[n])","dot(step[n-14], step[n])","dot(step[n-15], step[n])","dot(step[n-16], step[n])","dot(step[n-17], step[n])","dot(step[n-18], step[n])","dot(step[n-19], step[n])","dot(step[n-1], step[n])","dot(step[n-20], step[n])","dot(step[n-2], step[n])","dot(step[n-3], step[n])","dot(step[n-4], step[n])","dot(step[n-5], step[n])","dot(step[n-6], step[n])","dot(step[n-7], step[n])","dot(step[n-8], step[n])","dot(step[n-9], step[n])",epoch,grad_norm,learning_rate,param_norm,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.9306918382644653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26.9393310546875,0.009999999776482582,29.690444946289062,0,15.139140129089355,,,,,,0.0638667568564415,2.8532352447509766,,,,
0.40968576073646545,,,,,,,,,,,-1.6981298923492432,,,,,,,,,,,,,,,,,,,,129.40066528320312,,,,,,,,,,0,9.416254043579102,0.009999999776482582,35.33465576171875,1,10.395196914672852,,,,,,0.15785430371761322,2.32541823387146,,,,
-0.2660348117351532,,,,,,,,,,,-2.022057056427002,,0.4655102491378784,,,,,,,,,,,,,,,,,,83.16028594970703,,99.83047485351562,,,,,,,,0,1.4539413452148438,0.009999999776482582,40.9811897277832,2,8.032622337341309,,,,,,0.49516263604164124,1.662137508392334,,,,
-0.38344067335128784,,,,,,,,,,,1.1698534488677979,,-1.2169861793518066,0.1745280772447586,,,,,,,,,,,,,,,,,52.96649932861328,,67.99559020996094,81.733642578125,,,,,,,0,0.8613001704216003,0.009999999776482582,46.14015579223633,3,6.601889133453369,,,,,,0.5707180500030518,1.5177974700927734,,,,
-0.5077470541000366,,,,,,,,,,,0.38975247740745544,,0.5408324003219604,-0.6862951517105103,0.03477437049150467,,,,,,,,,,,,,,,,36.921024322509766,,44.80908203125,57.41667938232422,69.06382751464844,,,,,,0,0.5457269549369812,0.009999999776482582,50.76523208618164,4,5.595676422119141,,,,,,0.6463627815246582,1.3569227457046509,,,,
-0.5382318496704102,,,,,,,,,,,0.17613840103149414,,0.16970087587833405,0.17110851407051086,-0.29032137989997864,-0.044828422367572784,,,,,,,,,,,,,,,27.032447814941406,,31.850677490234375,38.628807067871094,49.46217346191406,59.508567810058594,,,,,0,0.40548211336135864,0.009999999776482582,54.898887634277344,5,4.832937240600586,,,,,,0.6711406707763672,1.2999107837677002,,,,
-0.6135295033454895,,,,,,,,,,,0.13801981508731842,,0.10196973383426666,0.024952998384833336,-0.0691581666469574,-0.028170369565486908,-0.08042827993631363,,,,,,,,,,,,,,20.423221588134766,,23.619535446166992,27.813785552978516,33.724876403808594,43.18748092651367,51.95481872558594,,,,0,0.43534964323043823,0.009999999776482582,58.59754943847656,6,4.22804069519043,,,,,,0.7311651706695557,1.2064509391784668,,,,
-0.5886118412017822,,,,,,,,,,,0.16309785842895508,,0.11444263160228729,0.0633174404501915,-0.01905377209186554,-0.11400041729211807,0.0036628542002290487,-0.06945008039474487,,,,,,,,,,,,,15.786778450012207,,18.019678115844727,20.826440811157227,24.514244079589844,29.721403121948242,38.069541931152344,45.78777313232422,,,0,0.40730276703834534,0.009999999776482582,61.91571044921875,7,3.7356629371643066,,,,,,0.7199781537055969,1.2114620208740234,,,,
-0.6172199249267578,,,,,,,,,,,0.14161907136440277,,0.14077576994895935,0.09788807481527328,0.04797990992665291,-0.03667666018009186,-0.13081645965576172,0.015434483997523785,-0.047229789197444916,,,,,,,,,,,,12.41599178314209,,14.033674240112305,16.005517959594727,18.487947463989258,21.7541561126709,26.37523078918457,33.795352935791016,40.63603973388672,,0,0.37878599762916565,0.009999999776482582,64.90068054199219,8,3.325164556503296,,,,,,0.7128303050994873,1.1635792255401611,,,,
-0.6348798871040344,,,,,,,,,,,0.1143299788236618,,0.11617177724838257,0.11409512162208557,0.08078167587518692,0.042763255536556244,-0.01683085411787033,-0.08576297014951706,-0.010846070013940334,-0.06980237364768982,,,,,,,,,,,9.893462181091309,,11.101181030273438,12.53843879699707,14.290487289428711,16.49925994873047,19.40906524658203,23.5323429107666,30.161481857299805,36.256656646728516,0,0.3346691131591797,0.009999999776482582,67.59283447265625,9,2.9765655994415283,,,,,,0.7499521970748901,1.120853304862976,,,,
