"dot(grad,param)",epoch,grad_norm,learning_rate,param_size,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.789078414440155,0,26.14228057861328,5.0,133.15841674804688,0,130.71139526367188,,,,,,0.0965605303645134,2.7213258743286133,,,,
0.5804606676101685,0,0.9786681532859802,5.0,133.2265167236328,1,4.893340587615967,,,,,,0.050876252353191376,2.7214882373809814,,,,
-0.08585794270038605,0,0.38797974586486816,5.0,133.24386596679688,2,1.9398987293243408,,,,,,0.34309524297714233,2.184008836746216,,,,
-0.4606187045574188,0,0.3496067225933075,5.0,133.27261352539062,3,1.7480336427688599,,,,,,0.5482653379440308,1.591742992401123,,,,
-0.4974970817565918,0,0.3857339024543762,5.0,133.30523681640625,4,1.9286694526672363,,,,,,0.6187694072723389,1.22021484375,,,,
-0.391920804977417,0,0.6070752739906311,5.0,133.35447692871094,5,3.0353763103485107,,,,,,0.6589798927307129,1.130009651184082,,,,
-0.2239663153886795,0,0.6588277220726013,5.0,133.40354919433594,6,3.2941386699676514,,,,,,0.6249194145202637,1.214371681213379,,,,
-0.3816877603530884,0,0.38368847966194153,5.0,133.43165588378906,7,1.9184423685073853,,,,,,0.7296478748321533,0.8861285448074341,,,,
-0.40953347086906433,0,0.1918475329875946,5.0,133.450439453125,8,0.9592376947402954,,,,,,0.8350274562835693,0.6283921003341675,,,,
-0.39136365056037903,0,0.15226776897907257,5.0,133.46726989746094,9,0.7613388299942017,,,,,,0.8662670254707336,0.49780577421188354,,,,
-0.34665489196777344,0,0.14922085404396057,5.0,133.4823455810547,10,0.7461042404174805,,,,,,0.8927789330482483,0.4290906488895416,,,,
-0.3313314914703369,0,0.1490887999534607,5.0,133.49684143066406,11,0.7454439997673035,,,,,,0.9122008085250854,0.3593471348285675,,,,
-0.24819080531597137,0,0.17422758042812347,5.0,133.5089874267578,12,0.8711379170417786,,,,,,0.8972673416137695,0.3678326904773712,,,,
-0.27490347623825073,0,0.20159432291984558,5.0,133.52308654785156,13,1.0079716444015503,,,,,,0.9087010622024536,0.33317816257476807,,,,
-0.22443021833896637,0,0.21252553164958954,5.0,133.53570556640625,14,1.0626276731491089,,,,,,0.8887497186660767,0.33033499121665955,,,,
-0.16726161539554596,0,0.22698815166950226,5.0,133.5467987060547,15,1.13494074344635,,,,,,0.9012699127197266,0.3446318209171295,,,,
-0.1681247055530548,0,0.2036181092262268,5.0,133.55697631835938,16,1.0180904865264893,,,,,,0.8992093205451965,0.33859848976135254,,,,
-0.21977542340755463,0,0.14379273355007172,5.0,133.567138671875,17,0.7189636826515198,,,,,,0.9348753094673157,0.24773341417312622,,,,
-0.19764597713947296,0,0.11870017647743225,5.0,133.5758514404297,18,0.5935008525848389,,,,,,0.9435458779335022,0.22416429221630096,,,,
-0.1553603559732437,0,0.1425008624792099,5.0,133.5835723876953,19,0.7125043272972107,,,,,,0.9293278455734253,0.23871183395385742,,,,
-0.15634053945541382,0,0.16183781623840332,5.0,133.5918731689453,20,0.8091890811920166,,,,,,0.9369065165519714,0.22670356929302216,,,,
-0.17790214717388153,0,0.16678927838802338,5.0,133.60113525390625,21,0.8339464068412781,,,,,,0.9520119428634644,0.19267724454402924,,,,
-0.15341924130916595,0,0.17420920729637146,5.0,133.60971069335938,22,0.8710460662841797,,,,,,0.9367228746414185,0.19778214395046234,,,,
-0.14309270679950714,0,0.1747627854347229,5.0,133.617919921875,23,0.8738139271736145,,,,,,0.9435313940048218,0.19731858372688293,,,,
-0.13942939043045044,0,0.17812195420265198,5.0,133.6260986328125,24,0.8906097412109375,,,,,,0.9466851353645325,0.20481809973716736,,,,
-0.12755070626735687,0,0.15265712141990662,5.0,133.633056640625,25,0.7632856369018555,,,,,,0.9479082822799683,0.19163142144680023,,,,
-0.12838923931121826,0,0.13564439117908478,5.0,133.63958740234375,26,0.6782219409942627,,,,,,0.9438568353652954,0.1900348961353302,,,,
-0.10292727500200272,0,0.12379829585552216,5.0,133.64486694335938,27,0.618991494178772,,,,,,0.9541473388671875,0.18211062252521515,,,,
-0.10833423584699631,0,0.11786399781703949,5.0,133.6502227783203,28,0.5893200039863586,,,,,,0.9471554756164551,0.16804637014865875,,,,
-0.10967959463596344,0,0.11145049333572388,5.0,133.65548706054688,29,0.5572524666786194,,,,,,0.9535609483718872,0.15468181669712067,,,,
-0.1334424614906311,0,0.11813771724700928,5.0,133.6617889404297,30,0.5906885862350464,,,,,,0.9625126123428345,0.1433364599943161,,,,
-0.11084499210119247,0,0.11520714312791824,5.0,133.66717529296875,31,0.576035737991333,,,,,,0.9695463180541992,0.12628009915351868,,,,
-0.08748416602611542,0,0.1299404352903366,5.0,133.67202758789062,32,0.6497021913528442,,,,,,0.951566755771637,0.15645049512386322,,,,
-0.0910540372133255,0,0.13334135711193085,5.0,133.6770782470703,33,0.6667068004608154,,,,,,0.9506752490997314,0.16222120821475983,,,,
-0.10928478091955185,0,0.11308936029672623,5.0,133.682373046875,34,0.5654467940330505,,,,,,0.9710854291915894,0.11438891291618347,,,,
-0.11043631285429001,0,0.11845656484365463,5.0,133.6878204345703,35,0.5922828316688538,,,,,,0.9738742113113403,0.1098860502243042,,,,
-0.0965309888124466,0,0.13232646882534027,5.0,133.6930694580078,36,0.6616323590278625,,,,,,0.9648273587226868,0.12606322765350342,,,,
-0.07052553445100784,0,0.13235288858413696,5.0,133.6973419189453,37,0.6617644429206848,,,,,,0.9533485770225525,0.159075528383255,,,,
-0.09292522072792053,0,0.15218381583690643,5.0,133.70298767089844,38,0.7609190940856934,,,,,,0.9630942940711975,0.14738723635673523,,,,
-0.07595019042491913,0,0.1280195415019989,5.0,133.7073516845703,39,0.6400977373123169,,,,,,0.9667646288871765,0.12396072596311569,,,,
-0.08001305162906647,0,0.12244044989347458,5.0,133.7117462158203,40,0.6122022271156311,,,,,,0.9717381596565247,0.12517207860946655,,,,
-0.07153978943824768,0,0.12503761053085327,5.0,133.71588134765625,41,0.6251880526542664,,,,,,0.9732878804206848,0.11295022070407867,,,,
-0.09039906412363052,0,0.13829967379570007,5.0,133.72105407714844,42,0.6914983987808228,,,,,,0.9711655378341675,0.11038587242364883,,,,
-0.04493633285164833,0,0.1232493445277214,5.0,133.72415161132812,43,0.6162467002868652,,,,,,0.9609659910202026,0.13680601119995117,,,,
-0.08087655901908875,0,0.1356479525566101,5.0,133.72889709472656,44,0.6782397627830505,,,,,,0.9658675193786621,0.12219994515180588,,,,
-0.0770840048789978,0,0.12192617356777191,5.0,133.73316955566406,45,0.6096308827400208,,,,,,0.9650975465774536,0.11395907402038574,,,,
-0.08326714485883713,0,0.12555859982967377,5.0,133.73776245117188,46,0.62779301404953,,,,,,0.9749907851219177,0.10184722393751144,,,,
-0.06860609352588654,0,0.13004949688911438,5.0,133.7418975830078,47,0.6502474546432495,,,,,,0.9681951403617859,0.10180621594190598,,,,
-0.06516441702842712,0,0.12382655590772629,5.0,133.74575805664062,48,0.6191327571868896,,,,,,0.9721261262893677,0.1004469245672226,,,,
-0.06727458536624908,0,0.09174886345863342,5.0,133.7490692138672,49,0.4587443172931671,,,,,,0.9797239899635315,0.08012575656175613,,,,
-0.04490293189883232,0,0.10838308930397034,5.0,133.75184631347656,50,0.5419154167175293,,,,,,0.9756761193275452,0.09860418736934662,,,,
-0.06076706200838089,0,0.09634256362915039,5.0,133.75498962402344,51,0.48171281814575195,,,,,,0.974560022354126,0.08915428817272186,,,,
-0.05504117161035538,0,0.11239486187696457,5.0,133.7582244873047,52,0.561974287033081,,,,,,0.9738020896911621,0.09125639498233795,,,,
-0.05762694031000137,0,0.10077130794525146,5.0,133.76132202148438,53,0.5038565397262573,,,,,,0.9801602363586426,0.09135690331459045,,,,
