"dot(grad,param)",epoch,grad_norm,learning_rate,param_size,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.9306868314743042,0,38.76698684692383,0.10906943678855896,37.652767181396484,0,4.228293418884277,,,,,,0.08140082657337189,2.874152660369873,,,,
0.36806628108024597,0,20.17596435546875,0.209140345454216,37.886436462402344,1,4.219608306884766,,,,,,0.11590659618377686,2.377093553543091,,,,
0.36550843715667725,0,7.054938316345215,0.5964588522911072,38.113685607910156,2,4.207980632781982,,,,,,0.08687423914670944,2.440617561340332,,,,
0.041939444839954376,0,1.176464319229126,3.3963546752929688,38.31884765625,3,3.995690107345581,,,,,,0.2219536006450653,2.164694309234619,,,,
0.514220654964447,0,1.9611091613769531,2.127318859100342,38.51688766479492,4,4.171904563903809,,,,,,0.1980409473180771,2.505260467529297,,,,
0.7464759945869446,0,0.9701737761497498,4.3582844734191895,38.66423034667969,5,4.228293418884277,,,,,,0.11875000596046448,2.8293445110321045,,,,
-0.2011365294456482,0,0.335271954536438,9.780616760253906,38.85369873046875,6,3.2791664600372314,,,,,,0.27877122163772583,1.9993876218795776,,,,
0.41433751583099365,0,0.8004150390625,4.822572231292725,38.9937629699707,7,3.8600592613220215,,,,,,0.2866666615009308,2.1103262901306152,,,,
1.6296696662902832,0,1.4581032991409302,2.8998587131500244,39.10166931152344,8,4.228293418884277,,,,,,0.042577601969242096,3.440356731414795,,,,
0.011067558079957962,0,0.3701436221599579,9.637876510620117,39.261348724365234,9,3.5673985481262207,,,,,,0.179713636636734,2.193352699279785,,,,
0.14975711703300476,0,0.49459269642829895,7.517006874084473,39.40843200683594,10,3.7178566455841064,,,,,,0.1090909093618393,2.1883461475372314,,,,
0.13703469932079315,0,0.4627768099308014,7.56304407119751,39.53734588623047,11,3.5000014305114746,,,,,,0.29970085620880127,1.9837186336517334,,,,
0.004799395799636841,0,0.6842759847640991,5.358246803283691,39.70634460449219,12,3.6665196418762207,,,,,,0.24201980233192444,1.9002091884613037,,,,
-0.1538652628660202,0,0.4402141869068146,7.156370162963867,39.85875701904297,13,3.1503357887268066,,,,,,0.3532295823097229,1.6164873838424683,,,,
-0.30184197425842285,0,0.46185964345932007,6.652740955352783,40.02721405029297,14,3.0726325511932373,,,,,,0.42020201683044434,1.459665298461914,,,,
-0.09582852572202682,0,0.48899292945861816,6.188180923461914,40.15619659423828,15,3.0259766578674316,,,,,,0.5325868129730225,1.3184739351272583,,,,
-0.3035160005092621,0,0.46876731514930725,6.01923131942749,40.300567626953125,16,2.8216187953948975,,,,,,0.6287844181060791,1.0803823471069336,,,,
-0.11189505457878113,0,0.651552140712738,4.9060444831848145,40.44071578979492,17,3.1965436935424805,,,,,,0.6113074421882629,1.1664674282073975,,,,
0.16385161876678467,0,0.7380385994911194,4.70695161819458,40.57064437866211,18,3.473912000656128,,,,,,0.47746962308883667,1.4934934377670288,,,,
-0.1410832703113556,0,0.4282265901565552,6.408191204071045,40.685569763183594,19,2.7441577911376953,,,,,,0.6255344748497009,1.1131057739257812,,,,
-0.2490801215171814,0,0.6422887444496155,4.7710490226745605,40.829925537109375,20,3.0643911361694336,,,,,,0.7326974868774414,0.9488658308982849,,,,
-0.25321707129478455,0,0.8307100534439087,3.9011788368225098,40.98244857788086,21,3.240748405456543,,,,,,0.7508513927459717,0.8372094631195068,,,,
-0.18189650774002075,0,0.4066005051136017,6.1104888916015625,41.08475112915039,22,2.484527826309204,,,,,,0.7568912506103516,0.8122692108154297,,,,
-0.20245316624641418,0,0.3965011239051819,6.073611736297607,41.18513488769531,23,2.408193826675415,,,,,,0.7563259601593018,0.7391453981399536,,,,
-0.05811763554811478,0,0.4782370626926422,5.771337985992432,41.28564453125,24,2.7600677013397217,,,,,,0.6607317924499512,0.9500880241394043,,,,
0.05404733866453171,0,0.5376803874969482,5.389874458312988,41.380191802978516,25,2.8980298042297363,,,,,,0.6588060855865479,0.96909099817276,,,,
-0.02437313087284565,0,0.615771472454071,4.95199728012085,41.49530029296875,26,3.0492987632751465,,,,,,0.7318854331970215,0.9952408671379089,,,,
-0.11747853457927704,0,0.4406181573867798,5.898643493652344,41.59328079223633,27,2.5990493297576904,,,,,,0.7067370414733887,0.8421667814254761,,,,
-0.18243291974067688,0,0.40741413831710815,6.045072555541992,41.69259262084961,28,2.462847948074341,,,,,,0.7937918901443481,0.7737958431243896,,,,
-0.07457511126995087,0,0.6280618906021118,4.715186595916748,41.80604553222656,29,2.9614291191101074,,,,,,0.779507577419281,0.7962073087692261,,,,
-0.020844969898462296,0,0.4126651883125305,6.059388637542725,41.88377380371094,30,2.5004987716674805,,,,,,0.767410933971405,0.8092532753944397,,,,
-0.20792865753173828,0,0.22920019924640656,6.941531181335449,41.948402404785156,31,1.5910003185272217,,,,,,0.8267443776130676,0.5170018672943115,,,,
-0.1768805980682373,0,0.3108482360839844,6.362076282501221,42.021785736083984,32,1.977640151977539,,,,,,0.8141247630119324,0.5325076580047607,,,,
-0.13810837268829346,0,0.37664201855659485,5.993140697479248,42.102027893066406,33,2.2572686672210693,,,,,,0.7847837805747986,0.5949512124061584,,,,
0.0017951931804418564,0,0.42785337567329407,5.711784839630127,42.17265319824219,34,2.4438064098358154,,,,,,0.7979215383529663,0.6434133648872375,,,,
0.01307232491672039,0,0.5405313968658447,5.153512954711914,42.26295852661133,35,2.785635471343994,,,,,,0.8001260757446289,0.7644672393798828,,,,
