loss,grad_norm,batchsize,time
2.355137586593628,1.787155032157898,24,1716270977.3422277
2.33231258392334,1.2917506694793701,24,1716270977.3487096
2.3602471351623535,1.4491806030273438,25,1716270977.3551333
2.3223562240600586,1.4174225330352783,26,1716270977.361543
2.3069493770599365,1.4661662578582764,26,1716270977.3666062
2.307178020477295,1.0723060369491577,27,1716270977.3730934
2.340646505355835,1.543595552444458,29,1716270977.379847
2.399251699447632,1.2145448923110962,31,1716270977.38687
2.2716739177703857,1.4754642248153687,33,1716270977.394174
2.387331247329712,1.4871830940246582,34,1716270977.4016151
2.416910409927368,1.6969869136810303,35,1716270977.409174
2.3740527629852295,1.3843685388565063,37,1716270977.417073
2.3290183544158936,1.320724368095398,37,1716270977.42352
2.3222548961639404,1.1922805309295654,37,1716270977.4302053
2.4072329998016357,1.2307775020599365,38,1716270977.4382133
2.3272647857666016,1.0186816453933716,38,1716270977.4448256
2.3540570735931396,1.285492181777954,38,1716270977.4515634
2.3968892097473145,1.2233942747116089,39,1716270977.4597251
2.284740447998047,1.0533592700958252,39,1716270977.466486
2.3041608333587646,1.032549500465393,39,1716270977.47323
2.2900538444519043,0.990138828754425,41,1716270977.4819605
2.282832384109497,1.0578004121780396,41,1716270977.489015
2.4683616161346436,1.4687305688858032,43,1716270977.4977362
2.3184282779693604,1.0368869304656982,44,1716270977.5065486
2.28753399848938,1.1914541721343994,44,1716270977.5140128
2.3724920749664307,1.5000938177108765,44,1716270977.521434
2.2983951568603516,1.1209437847137451,50,1716270977.5310893
2.342499017715454,1.0311341285705566,52,1716270977.5410228
2.281304359436035,0.9495154619216919,52,1716270977.5494626
2.397158622741699,1.4541207551956177,55,1716270977.559795
2.308065414428711,0.9868502616882324,56,1716270977.5701828
2.3665339946746826,1.274361252784729,59,1716270977.581007
2.2848854064941406,1.0950068235397339,59,1716270977.5904555
2.359595537185669,1.3922216892242432,61,1716270977.6058683
2.3385555744171143,0.9879354238510132,65,1716270977.61741
2.3794100284576416,1.193251371383667,66,1716270977.6291287
2.2783448696136475,1.1926978826522827,69,1716270977.641272
2.370495319366455,1.112009882926941,71,1716270977.6536245
2.3428659439086914,1.0195996761322021,75,1716270977.66661
2.3358395099639893,0.9520949721336365,77,1716270977.6798065
2.421229124069214,1.2744543552398682,78,1716270977.693102
2.358088254928589,1.0297133922576904,81,1716270977.7067323
2.4153597354888916,1.2725815773010254,85,1716270977.720958
2.3986852169036865,1.1175482273101807,85,1716270977.7338045
2.2971689701080322,0.8575981855392456,91,1716270977.748863
2.3404593467712402,1.0334359407424927,92,1716270977.764024
2.3291165828704834,0.8903504610061646,92,1716270977.777936
2.303882360458374,0.8411039113998413,96,1716270977.793651
2.3120038509368896,0.998573899269104,98,1716270977.8095894
2.3108201026916504,0.9550731778144836,99,1716270977.8256466
2.382361888885498,1.1746009588241577,101,1716270977.8419518
2.3180594444274902,0.8636130690574646,102,1716270977.8583143
2.350914716720581,1.0591011047363281,102,1716270977.8732781
2.348670482635498,0.8903033137321472,103,1716270977.8899076
2.2963967323303223,0.7827810645103455,107,1716270977.9071944
2.3497960567474365,0.9057213664054871,109,1716270977.9247456
2.333993911743164,0.770411491394043,112,1716270977.9426203
2.318681478500366,0.8114302158355713,114,1716270977.9605865
2.3714935779571533,1.1134153604507446,118,1716270977.9791322
2.314525604248047,0.8222395777702332,135,1716270978.0000331
2.335493803024292,0.923294186592102,141,1716270978.021618
2.3018665313720703,0.8042811751365662,159,1716270978.0455995
2.391172170639038,1.060233235359192,161,1716270978.069761
2.3352150917053223,0.7827223539352417,164,1716270978.0944185
2.3385303020477295,0.788571298122406,167,1716270978.1195178
2.4039666652679443,1.0246665477752686,173,1716270978.1453419
2.342801094055176,0.7790537476539612,188,1716270978.1731415
2.3664541244506836,0.924140453338623,200,1716270978.2026744
2.3578662872314453,0.9719058871269226,219,1716270978.2348506
2.333293914794922,0.7403368949890137,221,1716270978.2694418
2.360424280166626,0.937615692615509,237,1716270978.3059
2.3471317291259766,0.8373671174049377,281,1716270978.3465178
2.440840482711792,1.972868800163269,20,1716270992.452887
2.413114309310913,1.5257606506347656,36,1716270992.4606035
2.283731698989868,0.9103494882583618,45,1716270992.4695578
2.294773817062378,1.2684231996536255,46,1716270992.4786303
2.417940378189087,1.2207210063934326,48,1716270992.487967
2.3434560298919678,0.9696152210235596,54,1716270992.498126
2.3360838890075684,1.205020785331726,57,1716270992.5086458
2.365889310836792,1.100525140762329,67,1716270992.5205553
2.3827035427093506,1.298903226852417,68,1716270992.532651
2.314790964126587,0.9841434955596924,76,1716270992.5458221
2.397169828414917,1.1984059810638428,76,1716270992.5573711
2.31073260307312,0.7903665900230408,83,1716270992.571445
2.2367918491363525,0.7758345603942871,83,1716270992.58397
2.3416309356689453,1.0349239110946655,84,1716270992.597985
2.3205618858337402,0.9172425866127014,122,1716270992.6171343
2.318213701248169,0.851372241973877,122,1716270992.6349204
2.4074532985687256,1.1947767734527588,124,1716270992.6544423
2.313385486602783,0.6565378308296204,128,1716270992.6744366
2.313688039779663,0.8626207113265991,131,1716270992.6949809
2.3188183307647705,0.8951413035392761,136,1716270992.7160275
2.352400302886963,1.003799319267273,138,1716270992.7374249
2.3127176761627197,0.7750881910324097,142,1716270992.7597566
2.3895440101623535,1.0232410430908203,143,1716270992.7817605
2.3734450340270996,1.1269936561584473,145,1716270992.8040485
2.3735132217407227,1.059273362159729,158,1716270992.8279476
2.347411870956421,1.0296778678894043,168,1716270992.8533607
2.330960512161255,0.7476668953895569,172,1716270992.8790762
2.3230786323547363,0.7726880311965942,177,1716270992.9055116
2.3118274211883545,0.7663960456848145,180,1716270992.9325366
2.4126296043395996,1.1483489274978638,180,1716270992.9580846
2.4131813049316406,1.078771948814392,181,1716270992.985058
2.3355095386505127,0.8425633311271667,190,1716270993.0133455
2.3680684566497803,1.0627026557922363,192,1716270993.041892
2.372997283935547,1.0744763612747192,194,1716270993.0707185
2.293001413345337,0.7920775413513184,199,1716270993.1000378
2.3396925926208496,0.7775870561599731,201,1716270993.1296868
2.3561830520629883,0.9717065095901489,205,1716270993.1599398
2.3770201206207275,1.011313796043396,206,1716270993.1904144
2.354151964187622,0.8972164392471313,210,1716270993.2214346
2.368375539779663,1.0017106533050537,216,1716270993.2534857
2.3568403720855713,0.967339813709259,223,1716270993.2861955
2.3608274459838867,0.9633165597915649,225,1716270993.3190901
2.3417954444885254,0.7932612895965576,228,1716270993.352437
2.346053123474121,0.7815654873847961,230,1716270993.386319
2.313459634780884,0.7710245251655579,231,1716270993.420169
2.3364529609680176,0.8168607950210571,231,1716270993.4524524
2.366629123687744,0.9921024441719055,232,1716270993.486365
2.3764169216156006,0.9188944697380066,233,1716270993.5204833
2.3140220642089844,0.7695786356925964,234,1716270993.5545127
2.3549365997314453,1.1000531911849976,251,1716270993.5907547
2.3196048736572266,0.8167476654052734,252,1716270993.6274004
2.363351821899414,0.9403936266899109,254,1716270993.6641781
2.3225810527801514,0.6717448234558105,265,1716270993.702402
2.317772388458252,0.6974291205406189,271,1716270993.7415333
2.329106330871582,0.7574827671051025,279,1716270993.781653
2.399780511856079,1.0636526346206665,282,1716270993.8222616
2.3171777725219727,0.7210445404052734,284,1716270993.863197
2.386817455291748,0.9599820971488953,297,1716270993.9058867
2.4383704662323,1.326123833656311,298,1716270993.9488559
2.346560001373291,0.7658594846725464,298,1716270993.9902446
2.335653781890869,0.8817058205604553,303,1716270994.0334692
2.3461368083953857,0.7975189089775085,308,1716270994.0772243
2.355229616165161,0.8856747150421143,310,1716270994.1214359
2.35099458694458,0.7863654494285583,315,1716270994.1664562
2.2967705726623535,0.7067136764526367,315,1716270994.210014
2.344215154647827,0.8183343410491943,318,1716270994.2552824
2.367518663406372,0.889109194278717,327,1716270994.3015535
2.3147220611572266,0.6528013348579407,341,1716270994.3501968
