loss,grad_norm,batchsize,time
4.69795560836792,8.175179481506348,22,1715589868.5202672
4.561587810516357,7.627662658691406,23,1715589869.988033
4.839805603027344,7.45974063873291,23,1715589871.439
4.694476127624512,7.8018622398376465,23,1715589872.901713
4.863142490386963,7.45504903793335,24,1715589874.4225347
4.732296943664551,7.202686786651611,25,1715589876.0002568
4.781876087188721,6.810176849365234,26,1715589877.6417313
4.767279148101807,7.035612106323242,26,1715589879.270043
4.592268466949463,6.708741188049316,27,1715589880.9669442
4.756235122680664,6.806759834289551,29,1715589882.780503
4.698103904724121,6.619504451751709,31,1715589884.7122974
4.801951408386231,6.53083610534668,32,1715589886.705192
4.7407402992248535,6.295650005340576,33,1715589888.7613363
4.669285297393799,6.624827861785889,33,1715589890.8070598
4.758973598480225,6.288071155548096,34,1715589892.9076262
4.778609275817871,6.450940132141113,34,1715589895.004397
4.799535751342773,6.184865951538086,35,1715589897.177223
4.534132480621338,6.039224624633789,35,1715589899.3369706
4.606899738311768,5.982886791229248,36,1715589901.5676048
4.772080898284912,6.032668590545654,38,1715589903.9145937
4.701345920562744,5.897643566131592,38,1715589906.2719502
4.703980922698975,5.654455661773682,40,1715589908.7372084
4.729441642761231,5.441794395446777,41,1715589911.2548182
4.792855739593506,5.582487106323242,43,1715589913.8868766
4.7299909591674805,5.997398376464844,43,1715589916.5195727
4.848381042480469,5.783730030059815,44,1715589919.2225337
4.759740829467773,5.492064952850342,47,1715589922.1011376
4.752905368804932,5.192702770233154,51,1715589925.2180624
4.866483688354492,5.381124496459961,52,1715589928.3931549
4.69533109664917,4.886239528656006,53,1715589931.618903
4.656301021575928,5.01631498336792,54,1715589934.9030106
4.726746082305908,5.239566802978516,55,1715589938.2610943
4.683019638061523,4.649974822998047,59,1715589941.8603382
4.722461223602295,4.918080806732178,59,1715589945.4425206
4.811265468597412,4.841049671173096,60,1715589949.085191
4.737789154052734,4.81257438659668,62,1715589952.8553643
4.693362712860107,4.74108362197876,63,1715589956.685906
4.780122756958008,4.85257625579834,63,1715589960.4832752
4.719941139221191,4.694367408752441,66,1715589964.4773862
4.7074875831604,4.618627548217773,66,1715589968.4603138
4.761523723602295,4.442511081695557,67,1715589972.5190003
4.650478363037109,4.305387496948242,69,1715589976.705839
4.7490739822387695,4.200272083282471,80,1715589981.5622256
4.704699993133545,4.327012062072754,80,1715589986.3707051
4.684125900268555,4.115789413452148,81,1715589991.2587578
4.7286057472229,4.201128482818604,82,1715589996.242009
4.672965049743652,3.974437713623047,84,1715590001.3109255
4.749197483062744,4.17996072769165,89,1715590006.6815894
4.736327171325684,3.859548568725586,95,1715590012.450647
4.71423864364624,3.929678916931152,95,1715590018.1735637
4.746755599975586,3.770456552505493,97,1715590024.0676663
4.763119220733643,3.9574403762817374,99,1715590030.0412903
4.686750411987305,3.82230806350708,99,1715590035.996035
4.739036083221436,3.772840261459351,103,1715590042.238576
4.702651500701904,3.714845657348633,104,1715590048.5283113
4.701528549194336,3.899076461791992,108,1715590055.0539553
4.821579456329346,3.5580310821533203,114,1715590061.8944678
4.742556571960449,3.46811318397522,120,1715590069.1046505
4.733605861663818,3.3603224754333496,122,1715590076.506823
4.687789916992188,3.335304975509644,125,1715590084.0805326
4.693012237548828,3.392545461654663,127,1715590091.795473
4.686198711395264,3.3190150260925293,128,1715590099.5662425
4.734161376953125,3.4436938762664795,131,1715590107.4915526
4.735711574554443,3.1793315410614014,133,1715590115.5337603
4.779434680938721,3.126553773880005,152,1715590124.7182963
4.766114234924316,3.159769296646118,156,1715590134.160684
4.656668186187744,2.989488363265991,158,1715590143.7379365
4.704468727111816,2.9487318992614746,170,1715590154.0110085
4.794541835784912,3.024890899658203,172,1715590164.3910587
4.740557670593262,2.9268715381622314,176,1715590175.0071683
4.733619689941406,2.797243118286133,189,1715590186.482155
4.707637310028076,2.9651873111724854,190,1715590197.9972415
4.791545867919922,2.564124345779419,281,1715590215.0636246
4.724100589752197,2.377307415008545,302,1715590233.3869474
4.93945837020874,8.25859260559082,21,1715590252.271779
4.61646842956543,5.95654821395874,39,1715590254.6706464
4.69578218460083,5.663879871368408,45,1715590257.426698
4.638733386993408,4.901848316192627,50,1715590260.469876
4.762049674987793,4.910171031951904,56,1715590263.8749783
4.833549499511719,4.980924606323242,61,1715590267.573602
4.759954452514648,4.881820201873779,68,1715590271.6738174
4.706375598907471,3.705451011657715,96,1715590277.4355028
4.766120433807373,3.99748468399048,96,1715590283.1835845
4.738976001739502,3.8498787879943848,110,1715590289.7632363
4.748497009277344,3.270259141921997,132,1715590297.6424706
4.693769931793213,3.159679412841797,144,1715590306.2770967
4.7208251953125,3.246671199798584,148,1715590315.1264126
4.726357460021973,2.996328592300415,150,1715590324.1243825
4.728489875793457,3.0756139755249023,167,1715590334.1500432
4.8049092292785645,3.014190196990967,174,1715590344.6146448
4.73891019821167,2.881292819976806,175,1715590355.1014926
4.721491813659668,2.700300931930542,175,1715590366.2943552
4.796984672546387,3.189638376235962,181,1715590377.16543
4.682221412658691,2.852505922317505,193,1715590388.7599702
4.725529670715332,2.7543091773986816,202,1715590400.856011
4.742214202880859,2.63466215133667,238,1715590415.1680317
4.662458419799805,2.406810998916626,247,1715590430.0009887
4.692821025848389,2.533712387084961,270,1715590446.2082324
4.708428382873535,2.3545987606048584,272,1715590462.615504
4.781627655029297,2.3763296604156494,313,1715590481.5768726
4.736079216003418,2.2457847595214844,317,1715590500.759957
4.703531265258789,2.222562074661255,324,1715590520.4139638
4.703319072723389,2.155663013458252,342,1715590541.0674496
4.7108025550842285,2.26735520362854,349,1715590562.1362
4.753660678863525,2.219550848007202,360,1715590583.9303937
4.708962917327881,2.1236960887908936,362,1715590605.837916
4.7394232749938965,2.2734603881835938,364,1715590627.843134
4.752776622772217,2.174103260040283,384,1715590651.1119852
4.748523235321045,2.149863004684448,394,1715590674.9188857
4.6737260818481445,2.204106330871582,394,1715590698.764151
4.705165386199951,2.0681192874908447,399,1715590722.9029276
4.704862594604492,1.9230989217758176,403,1715590747.2649257
4.737698554992676,2.04760217666626,404,1715590771.7198713
4.731436252593994,2.0052239894866943,414,1715590796.7275114
4.717500686645508,2.1425886154174805,428,1715590822.6153436
4.712434768676758,1.9471358060836792,466,1715590850.50763
4.721187591552734,1.999378561973572,468,1715590878.872156
4.674756050109863,1.8084778785705569,469,1715590907.2824166
4.744108200073242,1.95207679271698,472,1715590935.8612287
4.778125762939453,2.081350803375244,483,1715590965.0693872
4.729334831237793,2.0036609172821045,494,1715590994.8452952
4.746057033538818,2.0566909313201904,511,1715591025.7552564
4.704400539398193,1.933007955551148,511,1715591056.656582
4.699068546295166,1.828633189201355,515,1715591087.8501077
4.7048540115356445,1.815867185592652,556,1715591121.4632423
4.700403690338135,1.7262933254241943,584,1715591156.834736
4.734272003173828,1.7513573169708252,585,1715591192.2134464
4.7735772132873535,2.049863815307617,592,1715591228.066357
4.706328868865967,1.730154037475586,613,1715591265.1502995
4.67161750793457,1.658496379852295,644,1715591304.2121596
4.737228393554688,1.7928470373153689,659,1715591344.1474338
4.725627899169922,1.5945332050323486,674,1715591384.9444952
4.741425037384033,1.6883093118667605,711,1715591427.749551
4.725701808929443,1.7891302108764648,733,1715591471.8595707
4.766122817993164,1.9183225631713867,736,1715591516.1132493
4.713543891906738,1.639895796775818,744,1715591561.0999963
4.68880558013916,1.539815902709961,772,1715591607.879503
4.720235824584961,1.663079023361206,799,1715591656.2513137
4.766956329345703,1.658991813659668,878,1715591709.3643763
4.765295028686523,1.7406723499298096,909,1715591764.342761
4.71859073638916,1.4919122457504272,949,1715591821.7719562
4.70384693145752,1.4829611778259275,951,1715591879.181803
4.68394660949707,1.4485902786254885,987,1715591938.5546768
4.767948627471924,1.6441147327423096,1041,1715592001.159251
4.697635173797607,1.376670241355896,1130,1715592069.196811
4.777458190917969,1.624590516090393,1166,1715592139.5204291
4.729768753051758,1.5044885873794556,1182,1715592210.6654136
4.775835990905762,1.6183122396469116,1294,1715592288.6213856
4.745813846588135,2.0868234634399414,402,1715592327.3765368
4.753046035766602,1.9796583652496336,536,1715592359.543324
4.719038486480713,1.691860318183899,619,1715592396.7532082
4.699915885925293,1.4362375736236572,916,1715592451.8375783
4.69951057434082,4.251043796539307,77,1715592469.334337
4.732429504394531,2.6243319511413574,196,1715592480.8992877
4.712751865386963,2.343515396118164,298,1715592498.68385
4.752950668334961,3.1243906021118164,155,1715592521.1562464
4.788650035858154,5.60185432434082,46,1715592537.4444327
4.720279693603516,8.22275161743164,20,1715595869.7834723
4.593143939971924,7.651270389556885,20,1715595871.0533988
