loss,grad_norm,batchsize,time
2.6369740962982178,59.939823150634766,24,1716231478.0185628
2.5171945095062256,59.767215728759766,25,1716231478.2803533
2.8018877506256104,77.15184020996094,25,1716231478.539139
3.273582696914673,62.74388885498047,25,1716231478.8009818
2.4710142612457275,56.56437683105469,26,1716231479.075862
2.78943133354187,54.76631546020508,29,1716231479.3779902
2.436260461807251,54.14132308959961,31,1716231479.6984086
2.824042558670044,60.40869140625,32,1716231480.028421
2.776931047439575,56.88943099975586,32,1716231480.3539307
2.7503437995910645,60.88206100463867,33,1716231480.697621
3.0263619422912598,56.46315002441406,33,1716231481.033856
2.6198830604553223,60.69727325439453,33,1716231481.3707242
2.7577059268951416,55.603816986083984,34,1716231481.7203965
2.5319342613220215,46.6409912109375,35,1716231482.0852027
2.4783287048339844,52.47175216674805,35,1716231482.4428546
2.8886091709136963,52.52534103393555,36,1716231482.8219268
2.902850389480591,53.95075607299805,37,1716231483.2114937
2.7457797527313232,59.74369812011719,38,1716231483.605026
2.2636265754699707,45.31827926635742,39,1716231484.0078907
2.5972657203674316,53.51736831665039,39,1716231484.4049284
2.5492520332336426,53.79685974121094,42,1716231484.8372235
2.8107590675354004,46.068355560302734,43,1716231485.2815695
2.743879556655884,47.927711486816406,43,1716231485.7187052
2.678673505783081,50.34132385253906,47,1716231486.2040737
2.5315065383911133,46.846343994140625,47,1716231486.6828039
2.7046802043914795,52.205501556396484,49,1716231487.187494
2.6932873725891113,44.38575744628906,54,1716231487.7431695
2.963580846786499,52.388671875,54,1716231488.292174
2.9444775581359863,42.77239227294922,58,1716231488.8861656
2.7030293941497803,46.97785949707031,59,1716231489.486411
2.602694511413574,48.012813568115234,61,1716231490.1053424
2.9239914417266846,41.86116409301758,62,1716231490.7410667
2.5840423107147217,47.8460578918457,64,1716231491.3924353
2.5820438861846924,43.01475524902344,65,1716231492.0548632
2.631458044052124,41.52531051635742,73,1716231492.8033202
2.889758348464966,40.336063385009766,77,1716231493.5903068
2.6046862602233887,40.161949157714844,77,1716231494.3707633
2.6290769577026367,42.580753326416016,82,1716231495.2075033
2.555117607116699,38.7562141418457,83,1716231496.0540376
2.756920099258423,38.86390686035156,84,1716231496.9057539
2.6600563526153564,45.43270492553711,85,1716231497.7705522
2.582104206085205,38.00807571411133,96,1716231498.7511845
2.61712384223938,39.15203094482422,96,1716231499.7305956
2.6432580947875977,37.733821868896484,99,1716231500.7348826
2.925166368484497,40.46717071533203,99,1716231501.7327368
2.8265154361724854,43.3746223449707,101,1716231502.7595956
2.6748099327087402,36.35980987548828,104,1716231503.8119168
2.594679117202759,35.481815338134766,106,1716231504.8918219
2.830371856689453,39.459571838378906,106,1716231505.9665976
2.6916725635528564,35.82436752319336,111,1716231507.0912611
2.5604915618896484,38.39216232299805,114,1716231508.2529879
2.793814182281494,39.104148864746094,118,1716231509.4482772
2.6872334480285645,37.197166442871094,118,1716231510.6431055
