"dot(grad,param)","dot(grad[n-10], grad[n])","dot(grad[n-11], grad[n])","dot(grad[n-12], grad[n])","dot(grad[n-13], grad[n])","dot(grad[n-14], grad[n])","dot(grad[n-15], grad[n])","dot(grad[n-16], grad[n])","dot(grad[n-17], grad[n])","dot(grad[n-18], grad[n])","dot(grad[n-19], grad[n])","dot(grad[n-1], grad[n])","dot(grad[n-20], grad[n])","dot(grad[n-2], grad[n])","dot(grad[n-3], grad[n])","dot(grad[n-4], grad[n])","dot(grad[n-5], grad[n])","dot(grad[n-6], grad[n])","dot(grad[n-7], grad[n])","dot(grad[n-8], grad[n])","dot(grad[n-9], grad[n])","dot(step[n-10], step[n])","dot(step[n-11], step[n])","dot(step[n-12], step[n])","dot(step[n-13], step[n])","dot(step[n-14], step[n])","dot(step[n-15], step[n])","dot(step[n-16], step[n])","dot(step[n-17], step[n])","dot(step[n-18], step[n])","dot(step[n-19], step[n])","dot(step[n-1], step[n])","dot(step[n-20], step[n])","dot(step[n-2], step[n])","dot(step[n-3], step[n])","dot(step[n-4], step[n])","dot(step[n-5], step[n])","dot(step[n-6], step[n])","dot(step[n-7], step[n])","dot(step[n-8], step[n])","dot(step[n-9], step[n])",epoch,grad_norm,learning_rate,param_norm,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.7806646823883057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.937990188598633,0.00020669630612246692,25.549072265625,0,0.005361286923289299,,,,,,0.08743635565042496,2.7067716121673584,,,,
0.6563210487365723,,,,,,,,,,,575.320556640625,,,,,,,,,,,,,,,,,,,,8.955782504926901e-06,,,,,,,,,,0,25.492382049560547,7.531148730777204e-05,25.549070358276367,1,0.0019198684021830559,,,,,,0.1261560469865799,2.5733132362365723,,,,
0.6164628267288208,,,,,,,,,,,562.1138916015625,,569.3817138671875,,,,,,,,,,,,,,,,,,2.7202308956475463e-06,,7.562347036582651e-06,,,,,,,,0,25.173154830932617,6.425698666134849e-05,25.549068450927734,2,0.0016175510827451944,,,,,,0.13335831463336945,2.5371928215026855,,,,
0.5692005753517151,,,,,,,,,,,542.5892944335938,,552.2583618164062,556.1697998046875,,,,,,,,,,,,,,,,,1.8898991811511223e-06,,2.254501396237174e-06,6.2314243223227095e-06,,,,,,,0,24.908546447753906,5.420598972705193e-05,25.549068450927734,3,0.001350192353129387,,,,,,0.15334007143974304,2.4915642738342285,,,,
0.5056333541870117,,,,,,,,,,,509.9419860839844,,518.3681640625,525.2125244140625,530.1578369140625,,,,,,,,,,,,,,,,1.2201782055853982e-06,,1.4703264241688885e-06,1.7460287153880927e-06,4.837191227125004e-06,,,,,,0,23.958288192749023,4.414231443661265e-05,25.5490665435791,4,0.0010575749911367893,,,,,,0.17206475138664246,2.4250600337982178,,,,
0.5687370896339417,,,,,,,,,,,506.1976318359375,,532.2401123046875,535.14501953125,539.5548095703125,546.3094482421875,,,,,,,,,,,,,,,1.188711735267134e-06,,1.5348153965533129e-06,1.8293341099706595e-06,2.161712700399221e-06,6.007207957736682e-06,,,,,0,24.489669799804688,5.319872798281722e-05,25.5490665435791,5,0.001302819699048996,,,,,,0.1569107174873352,2.4860410690307617,,,,
0.5307947397232056,,,,,,,,,,,496.6779479980469,,479.6643981933594,505.6725769042969,511.4969482421875,520.9127197265625,528.2532958984375,,,,,,,,,,,,,,1.2355957323961775e-06,,9.901318662741687e-07,1.2817897641070886e-06,1.5369633956652251e-06,1.8345356238569366e-06,5.105932814331027e-06,,,,0,23.594409942626953,4.676276512327604e-05,25.54906463623047,6,0.0011033400660380721,,,,,,0.16134601831436157,2.4451332092285156,,,,
0.4838663339614868,,,,,,,,,,,468.08343505859375,,483.452880859375,466.95782470703125,490.482421875,499.50823974609375,505.5581970214844,513.22607421875,,,,,,,,,,,,,8.99377141649893e-07,,1.056753490047413e-06,8.469365866403678e-07,1.092418642656412e-06,1.3188067669034353e-06,1.5644092172806268e-06,4.35872834714246e-06,,,0,23.069244384765625,4.10883039876353e-05,25.549062728881836,7,0.0009478766587562859,,,,,,0.17091652750968933,2.39843487739563,,,,
0.4718020260334015,,,,,,,,,,,451.7926025390625,,467.3460998535156,487.22406005859375,469.49456787109375,493.93048095703125,497.96636962890625,509.7227478027344,513.666748046875,,,,,,,,,,,,7.415660547849257e-07,,8.730341960472288e-07,1.0354340247431537e-06,8.27900180411234e-07,1.0695609944377793e-06,1.2782412568412838e-06,1.53351220433251e-06,4.2413735172885936e-06,,0,23.14993667602539,3.994779763161205e-05,25.54906463623047,8,0.0009247884154319763,,,,,,0.17499683797359467,2.3874478340148926,,,,
0.43708059191703796,,,,,,,,,,,453.3946228027344,,451.6676940917969,463.3296813964844,481.55450439453125,463.59893798828125,490.5630187988281,494.6861267089844,499.8423156738281,508.0159606933594,,,,,,,,,,,6.682317916784086e-07,,6.846927931292157e-07,7.99371889570466e-07,9.451596270082518e-07,7.550153213742306e-07,9.810712526814314e-07,1.1727577202691464e-06,1.3888404737372184e-06,3.874079084198456e-06,0,22.929649353027344,3.689422374009155e-05,25.549062728881836,9,0.000845972157549113,,,,,,0.18142911791801453,2.354687213897705,,,,
0.40583235025405884,506.1608581542969,,,,,,,,,,450.8816833496094,,453.90802001953125,454.73236083984375,463.01849365234375,487.5493469238281,472.8582763671875,495.7308044433594,492.99114990234375,503.401123046875,3.5878420021617785e-06,,,,,,,,,,5.704702630282554e-07,,6.218305657057499e-07,6.407464638868987e-07,7.425243211400812e-07,8.894712664186954e-07,7.158109838201199e-07,9.215204386237019e-07,1.0863542456718278e-06,1.3001310890103923e-06,0,23.184040069580078,3.4293501812499017e-05,25.549062728881836,10,0.0007950625149533153,,,,,,0.18023699522018433,2.3221845626831055,,,,
0.4308260679244995,501.40179443359375,507.9375305175781,,,,,,,,,458.60565185546875,,448.71990966796875,454.09979248046875,448.1395568847656,462.6402282714844,484.1495056152344,467.18231201171875,492.99432373046875,494.4219665527344,1.370434119962738e-06,3.810257794611971e-06,,,,,,,,,5.707721584258252e-07,,6.008206128171878e-07,6.583471190424461e-07,6.682560638182622e-07,7.851541568015818e-07,9.347432978756842e-07,7.484330240004056e-07,9.698414942249656e-07,1.1530001984283444e-06,0,23.016921997070312,3.6292054574005306e-05,25.549062728881836,11,0.0008353315060958266,,,,,,0.1789371371269226,2.3475759029388428,,,,
0.3662843704223633,488.9149169921875,495.1977233886719,503.79937744140625,,,,,,,,447.6047668457031,,445.9346923828125,446.60247802734375,448.9588623046875,444.8955078125,460.1231689453125,473.47467041015625,460.1539001464844,481.66046142578125,9.776154001883697e-07,1.1605237659750856e-06,3.240447313146433e-06,,,,,,,,5.054991447650536e-07,,4.758800855597656e-07,5.12736335167574e-07,5.581017603617511e-07,5.688413011739613e-07,6.695589718219708e-07,7.838132205506554e-07,6.320813668025949e-07,8.124615646920574e-07,0,22.73253631591797,3.1118190236156806e-05,25.549060821533203,12,0.0007073960150592029,,,,,,0.2005544900894165,2.275135040283203,,,,
0.33970552682876587,463.9291687011719,465.4028015136719,475.1175231933594,472.6487731933594,,,,,,,422.24554443359375,,428.282470703125,440.51910400390625,425.3227844238281,427.75750732421875,433.7510986328125,441.0151672363281,463.99072265625,447.0697021484375,7.54422160298418e-07,8.971493912213191e-07,1.073439079846139e-06,2.9308025659702253e-06,,,,,,,3.9418029018634115e-07,,4.6629133976239245e-07,4.532024036052462e-07,4.707519849489472e-07,5.12631800120289e-07,5.346561806618411e-07,6.186847372191551e-07,7.405013207062439e-07,5.920330181652389e-07,0,22.3881778717041,2.9999602702446282e-05,25.549060821533203,13,0.0006716368370689452,,,,,,0.22310806810855865,2.256188154220581,,,,
0.3687511682510376,440.4744567871094,458.16937255859375,467.93218994140625,469.90863037109375,469.5910949707031,,,,,,411.4334716796875,,419.3354797363281,425.3380126953125,427.0128479003906,421.92999267578125,426.10369873046875,422.72564697265625,435.9960021972656,454.93243408203125,6.159839358588215e-07,7.868038665037602e-07,9.525690529699204e-07,1.1211603805350023e-06,3.0750043151783757e-06,,,,,,3.910286352493131e-07,,4.1339885115121433e-07,4.890339369012509e-07,4.6392312924581347e-07,4.931644639327715e-07,5.392632260736718e-07,5.502630529008457e-07,6.459158612415195e-07,7.667282488910132e-07,0,21.922470092773438,3.168058174196631e-05,25.549060821533203,14,0.0006945171044208109,,,,,,0.22071689367294312,2.2841553688049316,,,,
0.36168426275253296,465.4090881347656,455.53973388671875,471.888671875,476.1333923339844,482.44903564453125,481.80230712890625,,,,,413.42889404296875,,425.110595703125,427.66796875,431.5619812011719,440.01129150390625,429.97772216796875,435.3651123046875,434.39093017578125,448.8162536621094,7.666906753911462e-07,6.226806590348133e-07,7.9208308534362e-07,9.473984619035036e-07,1.125113612943096e-06,3.083796173086739e-06,,,,,4.0558131786383456e-07,,3.9491305869887583e-07,4.1210228118870873e-07,4.849960077990545e-07,4.6726120217499556e-07,4.912337772111641e-07,5.385548433878284e-07,5.526915174414171e-07,6.499092251033289e-07,0,22.48878288269043,3.096592263318598e-05,25.549060821533203,15,0.0006963859777897596,,,,,,0.21177339553833008,2.2726364135742188,,,,
0.4193331003189087,443.60821533203125,461.35302734375,441.48773193359375,464.642822265625,469.541748046875,476.4541320800781,479.5830078125,,,,415.279296875,,405.747802734375,411.37744140625,423.0025634765625,428.830810546875,430.1741943359375,425.43023681640625,434.8661193847656,427.06585693359375,7.34399634438887e-07,8.688949719726224e-07,6.899318805153598e-07,8.91659965418512e-07,1.0681371804821538e-06,1.2703245602097013e-06,3.509371254040161e-06,,,,4.552570942450984e-07,,4.5507391632781946e-07,4.369062764908449e-07,4.66004848931334e-07,5.509727998287417e-07,5.222623826739436e-07,5.556731252909231e-07,6.150076501398871e-07,6.212205789779546e-07,0,22.081655502319336,3.5402415960561484e-05,25.54905891418457,16,0.0007817436708137393,,,,,,0.20158317685127258,2.336627244949341,,,,
0.379570871591568,423.41571044921875,436.9039611816406,455.6048583984375,436.1008605957031,458.73583984375,461.47747802734375,462.9393310546875,467.8076171875,,,403.749267578125,,413.99273681640625,402.5647277832031,407.30499267578125,420.03009033203125,422.9759826660156,430.0301513671875,416.4920959472656,423.21826171875,5.620607339551498e-07,6.600606639040052e-07,7.830461186131288e-07,6.219276542651642e-07,8.033554763642314e-07,9.58006808104983e-07,1.1263743999734288e-06,3.1239035251928726e-06,,,4.617874935775035e-07,,4.141659246670315e-07,4.1202815737051424e-07,3.9475995095017424e-07,4.2227239305248077e-07,4.959350121680473e-07,4.764403342960577e-07,4.964356321579544e-07,5.462034664560633e-07,0,21.945098876953125,3.23070926242508e-05,25.54905891418457,17,0.0007089824066497386,,,,,,0.22889873385429382,2.2938344478607178,,,,
0.37229645252227783,426.1164855957031,421.8122863769531,440.34735107421875,454.64141845703125,439.715087890625,460.181640625,462.99224853515625,472.44451904296875,474.73028564453125,,398.3974914550781,,404.45892333984375,413.0551452636719,400.531494140625,403.6907653808594,420.0004577636719,424.25872802734375,425.78668212890625,422.42816162109375,5.468409085551684e-07,5.567731022892985e-07,6.615093752770917e-07,7.769816647851258e-07,6.235439400370524e-07,8.013406045392912e-07,9.557286375638796e-07,1.1430164477133076e-06,3.1522467907052487e-06,,4.1347990986650984e-07,,4.5998910991329467e-07,4.108961491056107e-07,4.076340758274455e-07,3.890497453085118e-07,4.198605267902167e-07,4.946326725985273e-07,4.690774630944361e-07,5.006704668630846e-07,0,21.791555404663086,3.2124793506227434e-05,25.54905891418457,18,0.000700049742590636,,,,,,0.1935882717370987,2.2910571098327637,,,,
0.3129889667034149,417.3050537109375,418.2731628417969,417.9207458496094,433.14044189453125,455.7498779296875,434.9862976074219,454.98284912109375,459.7752990722656,458.1259765625,467.58453369140625,396.984619140625,,408.3636474609375,403.1914978027344,411.18572998046875,398.17230224609375,410.034423828125,415.5550537109375,421.0106201171875,427.0150451660156,4.3739109401030873e-07,4.746898127905297e-07,4.87831584905507e-07,5.754222343057336e-07,6.887881909278804e-07,5.454925826597901e-07,7.006485702731879e-07,8.393129746764316e-07,9.801755140870227e-07,2.7456851512397407e-06,3.623032114319358e-07,,3.74802652913786e-07,4.05510292011968e-07,3.61725881248276e-07,3.5836197298522166e-07,3.494567977213592e-07,3.6736793163072434e-07,4.340727741691808e-07,4.1601882116992783e-07,0,21.740835189819336,2.84091365756467e-05,25.54905891418457,19,0.0006176387541927397,,,,,,0.22786200046539307,2.226679801940918,,,,
