"dot(grad,param)",epoch,grad_norm,learning_rate,param_size,step,step_size,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.8624625205993652,0,34.0574836730957,0.18322034180164337,26.31644058227539,0,6.240023612976074,,0.09418915212154388,2.790487289428711,,,,
-0.16164682805538177,0,11.477089881896973,0.5383352041244507,27.035221099853516,1,6.178521633148193,,0.4774181544780731,1.7118335962295532,,,,
-0.16804559528827667,0,1.9168915748596191,3.0715670585632324,27.687585830688477,2,5.887861251831055,,0.39645177125930786,1.7323260307312012,,,,
1.2818105220794678,0,1.186407446861267,5.2595953941345215,28.14350128173828,3,6.240023136138916,,0.09599890559911728,3.1891703605651855,,,,
-0.06262388825416565,0,0.5406967401504517,9.931818008422852,28.672958374023438,4,5.370101451873779,,0.2713864743709564,2.0032315254211426,,,,
0.4263077974319458,0,0.7256132364273071,7.980996608734131,29.135391235351562,5,5.791116714477539,,0.19689542055130005,2.249946117401123,,,,
0.2646019458770752,0,0.6155927181243896,9.467825889587402,29.628192901611328,6,5.828324794769287,,0.10497076064348221,2.3601279258728027,,,,
-0.12786410748958588,0,0.3719513416290283,12.614869117736816,30.05115509033203,7,4.692117691040039,,0.35181817412376404,1.7679057121276855,,,,
0.1166064664721489,0,0.5611972808837891,8.806982040405273,30.421138763427734,8,4.9424543380737305,,0.43284690380096436,1.5459010601043701,,,,
0.06700435280799866,0,0.5639646053314209,8.343571662902832,30.764739990234375,9,4.705479145050049,,0.5758851766586304,1.280825138092041,,,,
0.14382368326187134,0,0.6480711698532104,7.587315082550049,31.120168685913086,10,4.917119979858398,,0.5016530156135559,1.3299636840820312,,,,
0.20780831575393677,0,0.6249260902404785,7.925210952758789,31.459495544433594,11,4.952671051025391,,0.5109409093856812,1.4222179651260376,,,,
-0.08107908070087433,0,0.4711976945400238,9.200507164001465,31.78028106689453,12,4.335257530212402,,0.6205717325210571,1.1529788970947266,,,,
-0.32656556367874146,0,0.34334293007850647,9.87319564819336,32.0612907409668,13,3.3898918628692627,,0.8138615489006042,0.7247418165206909,,,,
-0.14444085955619812,0,0.28219911456108093,10.464590072631836,32.24391174316406,14,2.9530980587005615,,0.8262298107147217,0.6466719508171082,,,,
0.012251384556293488,0,0.42775580286979675,8.729419708251953,32.456111907958984,15,3.734060049057007,,0.720149040222168,0.6642850637435913,,,,
0.10617506504058838,0,0.5075158476829529,8.252543449401855,32.69845199584961,16,4.188296794891357,,0.7296861410140991,0.860525369644165,,,,
0.017882047221064568,0,0.5312812328338623,7.939608097076416,32.96509552001953,17,4.218164920806885,,0.6940842866897583,0.8093534111976624,,,,
-0.12269886583089828,0,0.3441196084022522,9.318839073181152,33.155208587646484,18,3.2067952156066895,,0.8108659386634827,0.5108247399330139,,,,
-0.13347963988780975,0,0.3165636956691742,9.511719703674316,33.32977294921875,19,3.0110652446746826,,0.873282790184021,0.4632548391819,,,,
-0.06510987132787704,0,0.2435029149055481,10.260514259338379,33.443267822265625,20,2.498465061187744,,0.8857460618019104,0.42985203862190247,,,,
-0.09166526049375534,0,0.32919827103614807,9.308106422424316,33.60874938964844,21,3.0642125606536865,,0.8985083103179932,0.4385926425457001,,,,
0.11529079079627991,0,0.385416179895401,8.885685920715332,33.752445220947266,22,3.424687147140503,,0.8177777528762817,0.5200509428977966,,,,
0.05441288650035858,0,0.3995853066444397,8.492135047912598,33.90896987915039,23,3.3933324813842773,,0.8166258335113525,0.3988840579986572,,,,
-0.11432404071092606,0,0.30416616797447205,9.244094848632812,34.056392669677734,24,2.8117408752441406,,0.9075508117675781,0.3062715232372284,,,,
-0.027813589200377464,0,0.27535581588745117,9.74272632598877,34.169822692871094,25,2.6827163696289062,,0.8829079866409302,0.378097265958786,,,,
-0.12708905339241028,0,0.2275310456752777,9.8300199508667,34.2794075012207,26,2.2366347312927246,,0.8969756364822388,0.23718877136707306,,,,
0.16783945262432098,0,0.33268651366233826,9.371729850769043,34.375179290771484,27,3.1178481578826904,,0.8307832479476929,0.4798785150051117,,,,
0.07759982347488403,0,0.3932826519012451,8.716712951660156,34.52610778808594,28,3.4281320571899414,,0.8345833420753479,0.4789676070213318,,,,
-0.07813602685928345,0,0.2120262086391449,10.202828407287598,34.61684799194336,29,2.163267135620117,,0.9047514796257019,0.3057212829589844,,,,
-0.11769775301218033,0,0.1297519952058792,10.291337013244629,34.67753982543945,30,1.3353215456008911,,0.9683333039283752,0.12254881113767624,,,,
-0.04957374557852745,0,0.201341450214386,10.036438941955566,34.75068664550781,31,2.0207512378692627,,0.9173092842102051,0.22226838767528534,,,,
-0.03584001585841179,0,0.2267216444015503,9.924938201904297,34.83367919921875,32,2.2501983642578125,,0.9264646768569946,0.26557812094688416,,,,
-0.04875332862138748,0,0.2242000252008438,9.97032642364502,34.919254302978516,33,2.2353475093841553,,0.9187121391296387,0.2720003128051758,,,,
0.0922895148396492,0,0.2501538395881653,9.970240592956543,34.98191452026367,34,2.494093894958496,,0.9073077440261841,0.3609866499900818,,,,
0.04522531107068062,0,0.31647786498069763,9.261711120605469,35.092567443847656,35,2.931126594543457,,0.8792216181755066,0.36458542943000793,,,,
-0.13098527491092682,0,0.2312469184398651,9.765846252441406,35.20151138305664,36,2.258321762084961,,0.9169444441795349,0.22797656059265137,,,,
-0.023763619363307953,0,0.19465714693069458,10.137185096740723,35.263607025146484,37,1.9732755422592163,,0.9520494341850281,0.23373232781887054,,,,
-0.08567310869693756,0,0.1560705155134201,10.172574996948242,35.32400894165039,38,1.5876389741897583,,0.9557557106018066,0.14455948770046234,,,,
