"dot(grad,param)","dot(grad[n-10], grad[n])","dot(grad[n-11], grad[n])","dot(grad[n-12], grad[n])","dot(grad[n-13], grad[n])","dot(grad[n-14], grad[n])","dot(grad[n-15], grad[n])","dot(grad[n-16], grad[n])","dot(grad[n-17], grad[n])","dot(grad[n-18], grad[n])","dot(grad[n-19], grad[n])","dot(grad[n-1], grad[n])","dot(grad[n-20], grad[n])","dot(grad[n-2], grad[n])","dot(grad[n-3], grad[n])","dot(grad[n-4], grad[n])","dot(grad[n-5], grad[n])","dot(grad[n-6], grad[n])","dot(grad[n-7], grad[n])","dot(grad[n-8], grad[n])","dot(grad[n-9], grad[n])","dot(step[n-10], step[n])","dot(step[n-11], step[n])","dot(step[n-12], step[n])","dot(step[n-13], step[n])","dot(step[n-14], step[n])","dot(step[n-15], step[n])","dot(step[n-16], step[n])","dot(step[n-17], step[n])","dot(step[n-18], step[n])","dot(step[n-19], step[n])","dot(step[n-1], step[n])","dot(step[n-20], step[n])","dot(step[n-2], step[n])","dot(step[n-3], step[n])","dot(step[n-4], step[n])","dot(step[n-5], step[n])","dot(step[n-6], step[n])","dot(step[n-7], step[n])","dot(step[n-8], step[n])","dot(step[n-9], step[n])",epoch,grad_norm,learning_rate,param_norm,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.8573004007339478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24.682697296142578,0.004803725518286228,25.56232261657715,0,0.11856890469789505,,,,,,0.11150437593460083,2.7798874378204346,,,,
-0.40318748354911804,,,,,,,,,,,97.18920135498047,,,,,,,,,,,,,,,,,,,,5.295719347486738e-06,,,,,,,,,,0,9.297730445861816,1.1342906873323955e-05,25.56232261657715,1,0.00010546417615842074,,,,,,0.585883378982544,1.3892467021942139,,,,
-0.37934792041778564,,,,,,,,,,,62.55526351928711,,96.98163604736328,,,,,,,,,,,,,,,,,,8.146569641098722e-09,,5.348798367776908e-06,,,,,,,,0,9.358942031860352,1.1481325600470882e-05,25.56232261657715,2,0.00010745468898676336,,,,,,0.5770217180252075,1.4060531854629517,,,,
-0.40427717566490173,,,,,,,,,,,63.52473068237305,,62.55412673950195,96.30174255371094,,,,,,,,,,,,,,,,,8.225083725221793e-09,,8.001657114675709e-09,5.216869794821832e-06,,,,,,,0,9.35896110534668,1.1277422345301602e-05,25.56232261657715,3,0.00010554554319242015,,,,,,0.6015671491622925,1.3811516761779785,,,,
-0.41002145409584045,,,,,,,,,,,61.970279693603516,,61.38941955566406,60.17348861694336,96.91011047363281,,,,,,,,,,,,,,,,7.85797382718556e-09,,7.925192946345305e-09,7.674507251920204e-09,5.234419404587243e-06,,,,,,0,9.22782039642334,1.1244064808124676e-05,25.56232261657715,4,0.0001037589754560031,,,,,,0.5899163484573364,1.3769922256469727,,,,
-0.38106322288513184,,,,,,,,,,,59.42033386230469,,61.581298828125,60.643611907958984,59.04216384887695,94.060791015625,,,,,,,,,,,,,,,7.671568269529416e-09,,7.97396015883578e-09,7.99466270962057e-09,7.689582304237774e-09,5.1880588216590695e-06,,,,,0,9.186345100402832,1.1482125955808442e-05,25.56232261657715,5,0.00010548023419687524,,,,,,0.5626766681671143,1.4061486721038818,,,,
-0.3594318926334381,,,,,,,,,,,58.79787826538086,,60.002315521240234,62.04356002807617,61.8245735168457,60.588836669921875,97.96377563476562,,,,,,,,,,,,,,7.8568485051278e-09,,7.851514993717501e-09,8.14266698512256e-09,8.260705897100706e-09,7.997975615126052e-09,5.4764896049164236e-06,,,,0,9.329453468322754,1.1637556781352032e-05,25.56232261657715,6,0.00010857386223506182,,,,,,0.5605566501617432,1.4245414733886719,,,,
-0.3947823643684387,,,,,,,,,,,60.06171798706055,,61.62823486328125,61.420875549316406,61.90937805175781,62.593475341796875,59.944480895996094,97.84188079833984,,,,,,,,,,,,,7.967944526399151e-09,,8.066584733512627e-09,7.872690055421572e-09,7.958808723174116e-09,8.192357014991103e-09,7.750974972964286e-09,5.357814643502934e-06,,,0,9.409913063049316,1.1399550203350373e-05,25.56232261657715,7,0.00010726990149123594,,,,,,0.5638107657432556,1.3961735963821411,,,,
-0.39203980565071106,,,,,,,,,,,62.28965377807617,,62.23670196533203,62.67335510253906,62.35694122314453,63.97040557861328,64.3466567993164,62.606971740722656,97.12350463867188,,,,,,,,,,,,8.094193759689006e-09,,8.256229477865418e-09,8.203134171935744e-09,7.992454698069196e-09,8.22349388585053e-09,8.421528363555808e-09,8.094934500491036e-09,5.318277544574812e-06,,0,9.570691108703613,1.1399079994589556e-05,25.56232261657715,8,0.00010909865522990003,,,,,,0.5760471820831299,1.3961162567138672,,,,
-0.39333194494247437,,,,,,,,,,,61.867286682128906,,61.235538482666016,59.812747955322266,59.150569915771484,61.06829071044922,62.726951599121094,62.92784881591797,60.96012878417969,96.95320892333984,,,,,,,,,,,8.00846500226271e-09,,7.926963974114187e-09,7.904464638386344e-09,7.712569249918033e-09,7.797505752193956e-09,8.033053333633688e-09,8.204544599266228e-09,7.852012373632533e-09,5.28867713001091e-06,0,9.228846549987793,1.1355630704201758e-05,25.56232261657715,9,0.00010480124910827726,,,,,,0.5768715739250183,1.390808343887329,,,,
