"dot(grad,param)",epoch,grad_norm,learning_rate,param_size,step,step_size,test/accuracy,test/loss,test/precision,test/recall,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.8248447179794312,0,25.868545532226562,0.0010000000474974513,25.606950759887695,0,0.025868546217679977,,,,,,0.07360561192035675,2.751835823059082,,,,
-0.6496871113777161,0,2.8026981353759766,0.0010000000474974513,25.68387222290039,1,0.0028026981744915247,,,,,,0.7898908853530884,0.9917598366737366,,,,
-0.7129831910133362,0,2.326300621032715,0.0010000000474974513,25.76939582824707,2,0.002326300833374262,,,,,,0.8347607254981995,0.8499758839607239,,,,
-0.7471134662628174,0,2.048299551010132,0.0010000000474974513,25.85683250427246,3,0.0020482996478676796,,,,,,0.8785518407821655,0.7417049407958984,,,,
-0.7697588801383972,0,1.3055087327957153,0.0010000000474974513,25.943622589111328,4,0.0013055087765678763,,,,,,0.9112725853919983,0.6576200723648071,,,,
-0.7673594951629639,0,1.3989968299865723,0.0010000000474974513,26.02788734436035,5,0.0013989969156682491,,,,,,0.9005718231201172,0.6447864174842834,,,,
-0.7756335735321045,0,1.0904768705368042,0.0010000000474974513,26.10887908935547,6,0.0010904768714681268,,,,,,0.9151166081428528,0.5968363285064697,,,,
-0.7906175255775452,0,1.0437664985656738,0.0010000000474974513,26.186161041259766,7,0.0010437665041536093,,,,,,0.9320048093795776,0.5641046166419983,,,,
-0.7930774688720703,0,0.9780696630477905,0.0010000000474974513,26.25954818725586,8,0.0009780697291716933,,,,,,0.9439337253570557,0.5426644086837769,,,,
-0.8136419653892517,0,0.7732258439064026,0.0010000000474974513,26.32890510559082,9,0.000773225852753967,,,,,,0.9567816853523254,0.5014705061912537,,,,
-0.8064056634902954,0,0.8336643576622009,0.0010000000474974513,26.394207000732422,10,0.000833664380479604,,,,,,0.9568204879760742,0.512043833732605,,,,
-0.799048125743866,0,0.7336611151695251,0.0010000000474974513,26.45557975769043,11,0.0007336611743085086,,,,,,0.9570812582969666,0.5046602487564087,,,,
-0.7808805704116821,0,0.6752880215644836,0.0010000000474974513,26.51317596435547,12,0.0006752880290150642,,,,,,0.9451718330383301,0.5037642121315002,,,,
-0.8004235029220581,0,0.7228771448135376,0.0010000000474974513,26.567068099975586,13,0.0007228771573863924,,,,,,0.9651973247528076,0.4686506390571594,,,,
-0.7957995533943176,0,0.7091161012649536,0.0010000000474974513,26.617422103881836,14,0.0007091161096468568,,,,,,0.9601040482521057,0.4670391082763672,,,,
-0.800189733505249,0,0.6494601964950562,0.0010000000474974513,26.664426803588867,15,0.0006494602421298623,,,,,,0.9653066396713257,0.4596434235572815,,,,
-0.7996485233306885,0,0.5415874719619751,0.0010000000474974513,26.708271026611328,16,0.000541587476618588,,,,,,0.9577951431274414,0.44899535179138184,,,,
-0.7930705547332764,0,0.6005465388298035,0.0010000000474974513,26.749149322509766,17,0.0006005465402267873,,,,,,0.9659228324890137,0.4564976692199707,,,,
-0.7908734083175659,0,0.6524924039840698,0.0010000000474974513,26.78719139099121,18,0.0006524924538098276,,,,,,0.9607502818107605,0.4563944339752197,,,,
-0.8083657622337341,0,0.5506955981254578,0.0010000000474974513,26.82263946533203,19,0.0005506956367753446,,,,,,0.9773322343826294,0.4224889576435089,,,,
-0.794754147529602,0,0.5623358488082886,0.0010000000474974513,26.855623245239258,20,0.000562335888389498,,,,,,0.965070903301239,0.4376605451107025,,,,
-0.7999399900436401,0,0.49761900305747986,0.0010000000474974513,26.886337280273438,21,0.0004976190393790603,,,,,,0.974804699420929,0.4107743799686432,,,,
-0.7894515991210938,0,0.5153741836547852,0.0010000000474974513,26.914913177490234,22,0.0005153741803951561,,,,,,0.9741767644882202,0.4254538118839264,,,,
-0.779201328754425,0,0.5567073225975037,0.0010000000474974513,26.9414119720459,23,0.0005567073239944875,,,,,,0.9635874032974243,0.43427151441574097,,,,
-0.7885657548904419,0,0.5447245836257935,0.0010000000474974513,26.966066360473633,24,0.0005447246367111802,,,,,,0.9661990404129028,0.4231545925140381,,,,
-0.7872366905212402,0,0.5414988994598389,0.0010000000474974513,26.98900604248047,25,0.0005414989427663386,,,,,,0.9685989618301392,0.4250185787677765,,,,
