"dot(grad,param)",epoch,grad_norm,learning_rate,param_size,step,step_size,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
0.8762505054473877,0,25.89801025390625,5.0,131.955078125,0,129.49005126953125,,0.10829346626996994,2.7977027893066406,,,,
0.5050317645072937,0,0.778644323348999,5.0,131.99337768554688,1,3.893221616744995,,0.049438901245594025,2.65468168258667,,,,
-0.06666947901248932,0,0.31887537240982056,5.0,132.0055389404297,2,1.594376802444458,,0.28766629099845886,2.1904962062835693,,,,
-0.2514106035232544,0,0.23663344979286194,5.0,132.02035522460938,3,1.1831672191619873,,0.3879455029964447,1.840897798538208,,,,
-0.3619735538959503,0,0.2555224299430847,5.0,132.04025268554688,4,1.2776122093200684,,0.5207024812698364,1.5766617059707642,,,,
-0.4179771840572357,0,0.23915760219097137,5.0,132.06149291992188,5,1.195788025856018,,0.565169095993042,1.2946637868881226,,,,
-0.45131367444992065,0,0.23620519042015076,5.0,132.08384704589844,6,1.1810259819030762,,0.6586498022079468,1.0497745275497437,,,,
-0.41954490542411804,0,0.25320079922676086,5.0,132.1057891845703,7,1.266003966331482,,0.7225800156593323,0.9074551463127136,,,,
-0.42296403646469116,0,0.4533819556236267,5.0,132.14125061035156,8,2.2669098377227783,,0.7642449140548706,0.8151624202728271,,,,
-0.16369429230690002,0,0.8696957230567932,5.0,132.21896362304688,9,4.3484787940979,,0.6091234087944031,1.1443791389465332,,,,
0.2311907559633255,0,1.0853224992752075,5.0,132.32154846191406,10,5.426612377166748,,0.4667515754699707,1.568949818611145,,,,
-0.1814844161272049,0,0.576199471950531,5.0,132.35977172851562,11,2.8809974193573,,0.6075729131698608,1.1523168087005615,,,,
-0.3708213269710541,0,0.18637628853321075,5.0,132.37704467773438,12,0.9318814277648926,,0.8207045793533325,0.6616905331611633,,,,
-0.36583411693573,0,0.13848482072353363,5.0,132.39268493652344,13,0.6924241185188293,,0.8477029800415039,0.5319515466690063,,,,
-0.3131869435310364,0,0.132682204246521,5.0,132.4061737060547,14,0.663411021232605,,0.8784252405166626,0.47858405113220215,,,,
-0.27794766426086426,0,0.12823915481567383,5.0,132.41822814941406,15,0.6411957740783691,,0.8640681505203247,0.46334680914878845,,,,
-0.25702670216560364,0,0.1357373297214508,5.0,132.42967224121094,16,0.6786866188049316,,0.8679449558258057,0.42211052775382996,,,,
-0.2448035478591919,0,0.1490800976753235,5.0,132.44100952148438,17,0.7454004883766174,,0.8887156248092651,0.40392327308654785,,,,
-0.251522421836853,0,0.13810646533966064,5.0,132.45230102539062,18,0.6905323266983032,,0.9102351665496826,0.33520904183387756,,,,
-0.20950785279273987,0,0.13623198866844177,5.0,132.4619598388672,19,0.6811599731445312,,0.9078283309936523,0.320369154214859,,,,
-0.1980343759059906,0,0.1211160197854042,5.0,132.4708251953125,20,0.6055800914764404,,0.9087751507759094,0.31113696098327637,,,,
-0.1784384846687317,0,0.11336713284254074,5.0,132.47877502441406,21,0.5668356418609619,,0.9221920967102051,0.2872309982776642,,,,
-0.1872953474521637,0,0.12272924929857254,5.0,132.4872589111328,22,0.6136462688446045,,0.9286775588989258,0.25476256012916565,,,,
-0.1890743523836136,0,0.10575360804796219,5.0,132.4954376220703,23,0.5287680625915527,,0.9354665875434875,0.22255273163318634,,,,
-0.1563999056816101,0,0.13125449419021606,5.0,132.5029754638672,24,0.6562724709510803,,0.9322494864463806,0.23918204009532928,,,,
-0.10827106982469559,0,0.16781315207481384,5.0,132.5097198486328,25,0.8390657901763916,,0.911726176738739,0.2839508354663849,,,,
-0.10219188034534454,0,0.1842006891965866,5.0,132.5167694091797,26,0.9210034608840942,,0.9175297021865845,0.28762853145599365,,,,
-0.1360466480255127,0,0.22431723773479462,5.0,132.5266571044922,27,1.1215862035751343,,0.9248512983322144,0.2559957206249237,,,,
-0.14471617341041565,0,0.24979041516780853,5.0,132.53799438476562,28,1.248952031135559,,0.9338504076004028,0.2262604534626007,,,,
-0.09207035601139069,0,0.17571160197257996,5.0,132.54437255859375,29,0.8785580396652222,,0.9269207119941711,0.24520573019981384,,,,
-0.11836663633584976,0,0.12227604538202286,5.0,132.55026245117188,30,0.6113802194595337,,0.952682375907898,0.18474622070789337,,,,
-0.12283358722925186,0,0.10244198888540268,5.0,132.55587768554688,31,0.512209951877594,,0.9556674957275391,0.1718999594449997,,,,
-0.1255878508090973,0,0.11520218849182129,5.0,132.56185913085938,32,0.5760109424591064,,0.946827232837677,0.18297605216503143,,,,
-0.11741596460342407,0,0.12017612159252167,5.0,132.56765747070312,33,0.6008806228637695,,0.9465134739875793,0.1707117110490799,,,,
-0.12395991384983063,0,0.12500473856925964,5.0,132.57382202148438,34,0.6250237226486206,,0.9579609632492065,0.1651521921157837,,,,
-0.11209755390882492,0,0.1567361056804657,5.0,132.58035278320312,35,0.7836805582046509,,0.9495018720626831,0.17072103917598724,,,,
-0.08579783886671066,0,0.12981241941452026,5.0,132.58517456054688,36,0.6490620970726013,,0.9491794109344482,0.1799277812242508,,,,
-0.1015927642583847,0,0.135238915681839,5.0,132.59072875976562,37,0.6761945486068726,,0.9552984237670898,0.15001192688941956,,,,
-0.08149014413356781,0,0.14937390387058258,5.0,132.5959014892578,38,0.7468695044517517,,0.9557528495788574,0.17783330380916595,,,,
-0.08479394763708115,0,0.11873842775821686,5.0,132.60043334960938,39,0.5936921238899231,,0.9596439599990845,0.14708594977855682,,,,
-0.08732440322637558,0,0.11347656697034836,5.0,132.6049346923828,40,0.5673828125,,0.9612563848495483,0.14720630645751953,,,,
-0.07896195352077484,0,0.14171023666858673,5.0,132.6098175048828,41,0.7085511684417725,,0.9507883787155151,0.16278600692749023,,,,
-0.08749405294656754,0,0.1690436154603958,5.0,132.6157989501953,42,0.8452180624008179,,0.9593789577484131,0.14544686675071716,,,,
-0.060533925890922546,0,0.19995513558387756,5.0,132.62184143066406,43,0.9997756481170654,,0.9504483342170715,0.1805393546819687,,,,
-0.06015962362289429,0,0.23890206217765808,5.0,132.62950134277344,44,1.1945103406906128,,0.9280295968055725,0.2085656374692917,,,,
-0.07800446450710297,0,0.1914471536874771,5.0,132.63589477539062,45,0.9572357535362244,,0.9467185735702515,0.16846808791160583,,,,
-0.0827433317899704,0,0.13791361451148987,5.0,132.64080810546875,46,0.689568042755127,,0.9660618305206299,0.11562274396419525,,,,
-0.07161816954612732,0,0.14064128696918488,5.0,132.64537048339844,47,0.7032064199447632,,0.9607259035110474,0.1402527540922165,,,,
-0.08701618760824203,0,0.16533781588077545,5.0,132.65122985839844,48,0.8266890645027161,,0.9617396593093872,0.12465184181928635,,,,
-0.07611256092786789,0,0.14329876005649567,5.0,132.65603637695312,49,0.7164937853813171,,0.9612299203872681,0.13955779373645782,,,,
-0.08124292641878128,0,0.14591164886951447,5.0,132.66110229492188,50,0.7295582294464111,,0.9615774154663086,0.12020915001630783,,,,
-0.07814857363700867,0,0.18535271286964417,5.0,132.6672821044922,51,0.9267635345458984,,0.9662505388259888,0.12656329572200775,,,,
-0.05482379347085953,0,0.1556326299905777,5.0,132.671630859375,52,0.7781631350517273,,0.9563297033309937,0.13680417835712433,,,,
-0.0469423308968544,0,0.13008704781532288,5.0,132.67498779296875,53,0.650435209274292,,0.9620405435562134,0.1282094419002533,,,,
-0.07884089648723602,0,0.12459941953420639,5.0,132.67942810058594,54,0.6229971051216125,,0.9649248123168945,0.1068219542503357,,,,
-0.05057448148727417,0,0.12340684980154037,5.0,132.68276977539062,55,0.6170342564582825,,0.9601487517356873,0.12867490947246552,,,,
-0.052389658987522125,0,0.12864497303962708,5.0,132.68629455566406,56,0.643224835395813,,0.9679409861564636,0.11707339435815811,,,,
-0.06257332116365433,0,0.1594090610742569,5.0,132.69105529785156,57,0.7970452904701233,,0.9649068117141724,0.1195894181728363,,,,
-0.03382465988397598,0,0.15703916549682617,5.0,132.6946563720703,58,0.7851958274841309,,0.953856348991394,0.1480730175971985,,,,
,0,,,,58,,,,,0.9559783339500427,0.1511261910200119,0.958128035068512,0.9559783339500427
,0,,,,58,,0.8417600393295288,,,,,,
